source,length,rep,hvg_algorithm,time_in_seconds
linear_trend_1.4,131072,5,binary_search_hvg,67.25629864190705
linear_trend_1.4,131072,6,binary_search_hvg,60.4322104039602
linear_trend_1.4,131072,7,binary_search_hvg,95.9979300990235
linear_trend_1.4,131072,8,binary_search_hvg,162.531230891007
linear_trend_1.4,131072,9,binary_search_hvg,60.341670127003454
linear_trend_1.6,131072,0,binary_search_hvg,60.89068151800893
linear_trend_1.6,131072,1,binary_search_hvg,98.31846112001222
linear_trend_1.6,131072,2,binary_search_hvg,102.67439841502346
linear_trend_1.6,131072,3,binary_search_hvg,66.5110554730054
linear_trend_1.6,131072,4,binary_search_hvg,58.63830367196351
linear_trend_1.6,131072,5,binary_search_hvg,64.43338948104065
linear_trend_1.6,131072,6,binary_search_hvg,103.44473301700782
linear_trend_1.6,131072,7,binary_search_hvg,104.4258166999789
linear_trend_1.6,131072,8,binary_search_hvg,106.10625151195563
linear_trend_1.6,131072,9,binary_search_hvg,62.49218851700425
linear_trend_1.8,131072,0,binary_search_hvg,60.9685537739424
linear_trend_1.8,131072,1,binary_search_hvg,65.79990884405561
linear_trend_1.8,131072,2,binary_search_hvg,65.52250323095359
linear_trend_1.8,131072,3,binary_search_hvg,108.14725797798019
linear_trend_1.8,131072,4,binary_search_hvg,108.5389904360054
linear_trend_1.8,131072,5,binary_search_hvg,109.17206317104865
linear_trend_1.8,131072,6,binary_search_hvg,70.21293651603628
linear_trend_1.8,131072,7,binary_search_hvg,105.1254709380446
linear_trend_1.8,131072,8,binary_search_hvg,171.9979213749757
linear_trend_1.8,131072,9,binary_search_hvg,73.9768599900417
linear_trend_2.0,131072,0,binary_search_hvg,105.53075979393907
linear_trend_2.0,131072,1,binary_search_hvg,42.12100115499925
linear_trend_2.0,131072,2,binary_search_hvg,66.37057684396859
linear_trend_2.0,131072,3,binary_search_hvg,70.05178292200435
linear_trend_2.0,131072,4,binary_search_hvg,67.53795902000275
linear_trend_2.0,131072,5,binary_search_hvg,69.79244315996766
linear_trend_2.0,131072,6,binary_search_hvg,87.09089872404002
linear_trend_2.0,131072,7,binary_search_hvg,60.80124729801901
linear_trend_2.0,131072,8,binary_search_hvg,110.19547412905376
linear_trend_2.0,131072,9,binary_search_hvg,49.92128208302893
linear_trend_2.2,131072,0,binary_search_hvg,73.31752954702824
linear_trend_2.2,131072,1,binary_search_hvg,58.13280700799078
linear_trend_2.2,131072,2,binary_search_hvg,109.50992067798506
linear_trend_2.2,131072,3,binary_search_hvg,63.77690267004073
linear_trend_2.2,131072,4,binary_search_hvg,110.88901678298134
linear_trend_2.2,131072,5,binary_search_hvg,-1
linear_trend_2.2,131072,6,binary_search_hvg,63.383022324997
linear_trend_2.2,131072,7,binary_search_hvg,76.208989720908
linear_trend_2.2,131072,8,binary_search_hvg,56.24359732703306
linear_trend_2.2,131072,9,binary_search_hvg,63.45536364801228
linear_trend_2.4,131072,0,binary_search_hvg,53.68192747107241
linear_trend_2.4,131072,1,binary_search_hvg,57.26753153197933
linear_trend_2.4,131072,2,binary_search_hvg,77.68846472399309
linear_trend_2.4,131072,3,binary_search_hvg,60.61656618095003
linear_trend_2.4,131072,4,binary_search_hvg,50.82357438409235
linear_trend_2.4,131072,5,binary_search_hvg,187.33269340195693
linear_trend_2.4,131072,6,binary_search_hvg,103.1538952239789
linear_trend_2.4,131072,7,binary_search_hvg,55.49740145099349
linear_trend_2.4,131072,8,binary_search_hvg,47.32772511895746
linear_trend_2.4,131072,9,binary_search_hvg,51.36796053301077
linear_trend_2.6,131072,0,binary_search_hvg,186.53833546396345
linear_trend_2.6,131072,1,binary_search_hvg,55.35941580904182
linear_trend_2.6,131072,2,binary_search_hvg,55.39600218599662
linear_trend_2.6,131072,3,binary_search_hvg,115.93698629096616
linear_trend_2.6,131072,4,binary_search_hvg,56.57859929301776
linear_trend_2.6,131072,5,binary_search_hvg,111.17129389604088
linear_trend_2.6,131072,6,binary_search_hvg,51.11994492204394
linear_trend_2.6,131072,7,binary_search_hvg,59.32696775405202
linear_trend_2.6,131072,8,binary_search_hvg,109.00881412695162
linear_trend_2.6,131072,9,binary_search_hvg,54.56016906094737
linear_trend_2.8,131072,0,binary_search_hvg,60.18911692395341
linear_trend_2.8,131072,1,binary_search_hvg,60.13986237405334
linear_trend_2.8,131072,2,binary_search_hvg,109.94167074502911
linear_trend_2.8,131072,3,binary_search_hvg,54.598518528044224
linear_trend_2.8,131072,4,binary_search_hvg,89.11549714999273
linear_trend_2.8,131072,5,binary_search_hvg,58.29718372703064
linear_trend_2.8,131072,6,binary_search_hvg,56.70351117302198
linear_trend_2.8,131072,7,binary_search_hvg,111.15505281300284
linear_trend_2.8,131072,8,binary_search_hvg,48.796752616995946
linear_trend_2.8,131072,9,binary_search_hvg,84.23725870705675
linear_trend_3.0,131072,0,binary_search_hvg,118.35820495209191
linear_trend_3.0,131072,1,binary_search_hvg,115.1313756610034
linear_trend_3.0,131072,2,binary_search_hvg,53.48511739005335
linear_trend_3.0,131072,3,binary_search_hvg,63.44850116793532
linear_trend_3.0,131072,4,binary_search_hvg,56.03839890297968
linear_trend_3.0,131072,5,binary_search_hvg,110.63676079991274
linear_trend_3.0,131072,6,binary_search_hvg,56.167011871002614
linear_trend_3.0,131072,7,binary_search_hvg,112.11322921095416
linear_trend_3.0,131072,8,binary_search_hvg,118.71351113601122
linear_trend_3.0,131072,9,binary_search_hvg,55.05055787204765
seasonal_frequency_1.0,131072,0,binary_search_hvg,61.44242226902861
seasonal_frequency_1.0,131072,1,binary_search_hvg,117.35168649093248
seasonal_frequency_1.0,131072,2,binary_search_hvg,60.32582634908613
seasonal_frequency_1.0,131072,3,binary_search_hvg,61.916957586072385
seasonal_frequency_1.0,131072,4,binary_search_hvg,60.02177908306476
seasonal_frequency_1.0,131072,5,binary_search_hvg,58.9506817960646
seasonal_frequency_1.0,131072,6,binary_search_hvg,55.54646037495695
seasonal_frequency_1.0,131072,7,binary_search_hvg,52.331376368994825
seasonal_frequency_1.0,131072,8,binary_search_hvg,55.020810368005186
seasonal_frequency_1.0,131072,9,binary_search_hvg,55.18054995301645
seasonal_frequency_1.2,131072,0,binary_search_hvg,52.76809003902599
seasonal_frequency_1.2,131072,1,binary_search_hvg,49.235496386070736
seasonal_frequency_1.2,131072,2,binary_search_hvg,57.970287606003694
seasonal_frequency_1.2,131072,3,binary_search_hvg,49.7134730409598
seasonal_frequency_1.2,131072,4,binary_search_hvg,59.511840916005895
seasonal_frequency_1.2,131072,5,binary_search_hvg,55.68307809194084
seasonal_frequency_1.2,131072,6,binary_search_hvg,8.77288921107538
seasonal_frequency_1.2,131072,7,binary_search_hvg,58.050854595028795
seasonal_frequency_1.2,131072,8,binary_search_hvg,61.1978087159805
seasonal_frequency_1.2,131072,9,binary_search_hvg,65.53939272405114
seasonal_frequency_1.4,131072,0,binary_search_hvg,61.54636722209398
seasonal_frequency_1.4,131072,1,binary_search_hvg,152.3800718949642
seasonal_frequency_1.4,131072,2,binary_search_hvg,62.722813567030244
seasonal_frequency_1.4,131072,3,binary_search_hvg,52.38479490799364
seasonal_frequency_1.4,131072,4,binary_search_hvg,45.232210993999615
seasonal_frequency_1.4,131072,5,binary_search_hvg,56.762200567056425
seasonal_frequency_1.4,131072,6,binary_search_hvg,52.92129136400763
seasonal_frequency_1.4,131072,7,binary_search_hvg,75.60198762593791
seasonal_frequency_1.4,131072,8,binary_search_hvg,49.82562065706588
seasonal_frequency_1.4,131072,9,binary_search_hvg,52.96146460890304
seasonal_frequency_1.6,131072,0,binary_search_hvg,8.641389516065829
seasonal_frequency_1.6,131072,1,binary_search_hvg,9.931023259996437
seasonal_frequency_1.6,131072,2,binary_search_hvg,52.2252578639891
seasonal_frequency_1.6,131072,3,binary_search_hvg,49.5506107469555
seasonal_frequency_1.6,131072,4,binary_search_hvg,8.870374065008946
seasonal_frequency_1.6,131072,5,binary_search_hvg,8.204024725942872
seasonal_frequency_1.6,131072,6,binary_search_hvg,48.142031498020515
seasonal_frequency_1.6,131072,7,binary_search_hvg,10.083804987953044
seasonal_frequency_1.6,131072,8,binary_search_hvg,9.635911023011431
seasonal_frequency_1.6,131072,9,binary_search_hvg,48.163406119914725
seasonal_frequency_1.8,131072,0,binary_search_hvg,44.50381875701714
seasonal_frequency_1.8,131072,1,binary_search_hvg,48.37104439199902
seasonal_frequency_1.8,131072,2,binary_search_hvg,10.482499008998275
seasonal_frequency_1.8,131072,3,binary_search_hvg,52.02439668797888
seasonal_frequency_1.8,131072,4,binary_search_hvg,50.39953582291491
seasonal_frequency_1.8,131072,5,binary_search_hvg,56.714885827037506
seasonal_frequency_1.8,131072,6,binary_search_hvg,8.983479688991793
seasonal_frequency_1.8,131072,7,binary_search_hvg,51.37437630398199
seasonal_frequency_1.8,131072,8,binary_search_hvg,53.32195007498376
seasonal_frequency_1.8,131072,9,binary_search_hvg,55.01343494199682
seasonal_frequency_2.0,131072,0,binary_search_hvg,48.211471241898835
seasonal_frequency_2.0,131072,1,binary_search_hvg,50.66832332697231
seasonal_frequency_2.0,131072,2,binary_search_hvg,47.84265963092912
seasonal_frequency_2.0,131072,3,binary_search_hvg,50.398824993055314
seasonal_frequency_2.0,131072,4,binary_search_hvg,51.719033276080154
seasonal_frequency_2.0,131072,5,binary_search_hvg,48.9037270079134
seasonal_frequency_2.0,131072,6,binary_search_hvg,50.57263871491887
seasonal_frequency_2.0,131072,7,binary_search_hvg,52.192153365002014
seasonal_frequency_2.0,131072,8,binary_search_hvg,53.00455191498622
seasonal_frequency_2.0,131072,9,binary_search_hvg,-1
seasonal_frequency_2.2,131072,0,binary_search_hvg,48.40949567698408
seasonal_frequency_2.2,131072,1,binary_search_hvg,52.656103684101254
seasonal_frequency_2.2,131072,2,binary_search_hvg,52.76008537004236
seasonal_frequency_2.2,131072,3,binary_search_hvg,-1
seasonal_frequency_2.2,131072,4,binary_search_hvg,51.52796398801729
seasonal_frequency_2.2,131072,5,binary_search_hvg,42.17797666799743
seasonal_frequency_2.2,131072,6,binary_search_hvg,50.825768557959236
seasonal_frequency_2.2,131072,7,binary_search_hvg,53.739104549982585
seasonal_frequency_2.2,131072,8,binary_search_hvg,51.365252768970095
seasonal_frequency_2.2,131072,9,binary_search_hvg,45.413641948020086
seasonal_frequency_2.4,131072,0,binary_search_hvg,50.50456343800761
seasonal_frequency_2.4,131072,1,binary_search_hvg,54.71401887596585
seasonal_frequency_2.4,131072,2,binary_search_hvg,49.94175113399979
seasonal_frequency_2.4,131072,3,binary_search_hvg,51.82220690604299
seasonal_frequency_2.4,131072,4,binary_search_hvg,55.02557694702409
seasonal_frequency_2.4,131072,5,binary_search_hvg,45.239995906013064
seasonal_frequency_2.4,131072,6,binary_search_hvg,48.251887998892926
seasonal_frequency_2.4,131072,7,binary_search_hvg,48.666383364005014
seasonal_frequency_2.4,131072,8,binary_search_hvg,55.144411880057305
seasonal_frequency_2.4,131072,9,binary_search_hvg,61.98911707603838
seasonal_frequency_2.6,131072,0,binary_search_hvg,44.43640055297874
seasonal_frequency_2.6,131072,1,binary_search_hvg,54.64420892205089
seasonal_frequency_2.6,131072,2,binary_search_hvg,53.24078388395719
seasonal_frequency_2.6,131072,3,binary_search_hvg,45.8003206809517
seasonal_frequency_2.6,131072,4,binary_search_hvg,45.405401317053474
seasonal_frequency_2.6,131072,5,binary_search_hvg,43.58736983907875
seasonal_frequency_2.6,131072,6,binary_search_hvg,52.72367027704604
seasonal_frequency_2.6,131072,7,binary_search_hvg,43.89907156105619
seasonal_frequency_2.6,131072,8,binary_search_hvg,-1
seasonal_frequency_2.6,131072,9,binary_search_hvg,52.65619448199868
seasonal_frequency_2.8,131072,0,binary_search_hvg,48.19615374109708
seasonal_frequency_2.8,131072,1,binary_search_hvg,50.65529263904318
seasonal_frequency_2.8,131072,2,binary_search_hvg,47.86325160297565
seasonal_frequency_2.8,131072,3,binary_search_hvg,68.49429331207648
seasonal_frequency_2.8,131072,4,binary_search_hvg,47.31158756802324
seasonal_frequency_2.8,131072,5,binary_search_hvg,61.37518203293439
seasonal_frequency_2.8,131072,6,binary_search_hvg,45.36470279702917
seasonal_frequency_2.8,131072,7,binary_search_hvg,42.52208968391642
seasonal_frequency_2.8,131072,8,binary_search_hvg,55.42236804799177
seasonal_frequency_2.8,131072,9,binary_search_hvg,47.3348721510265
seasonal_frequency_3.0,131072,0,binary_search_hvg,52.39185849193018
seasonal_frequency_3.0,131072,1,binary_search_hvg,49.39427012507804
seasonal_frequency_3.0,131072,2,binary_search_hvg,47.32297254202422
seasonal_frequency_3.0,131072,3,binary_search_hvg,48.462673953035846
seasonal_frequency_3.0,131072,4,binary_search_hvg,49.36829042097088
seasonal_frequency_3.0,131072,5,binary_search_hvg,58.998355258023366
seasonal_frequency_3.0,131072,6,binary_search_hvg,35.79805145901628
seasonal_frequency_3.0,131072,7,binary_search_hvg,37.817041330970824
seasonal_frequency_3.0,131072,8,binary_search_hvg,56.17517678998411
seasonal_frequency_3.0,131072,9,binary_search_hvg,36.01591736602131
seasonal_frequency_3.2,131072,0,binary_search_hvg,38.57086196390446
seasonal_frequency_3.2,131072,1,binary_search_hvg,38.18806543701794
seasonal_frequency_3.2,131072,2,binary_search_hvg,59.382435805979185
seasonal_frequency_3.2,131072,3,binary_search_hvg,38.60330033604987
seasonal_frequency_3.2,131072,4,binary_search_hvg,40.62938892398961
seasonal_frequency_3.2,131072,5,binary_search_hvg,51.815703643951565
seasonal_frequency_3.2,131072,6,binary_search_hvg,42.13649031193927
seasonal_frequency_3.2,131072,7,binary_search_hvg,40.88266570598353
seasonal_frequency_3.2,131072,8,binary_search_hvg,51.08322280005086
seasonal_frequency_3.2,131072,9,binary_search_hvg,-1
seasonal_frequency_3.4,131072,0,binary_search_hvg,-1
seasonal_frequency_3.4,131072,1,binary_search_hvg,44.307942593004555
seasonal_frequency_3.4,131072,2,binary_search_hvg,103.85651938000228
seasonal_frequency_3.4,131072,3,binary_search_hvg,10.799868184956722
seasonal_frequency_3.4,131072,4,binary_search_hvg,-1
seasonal_frequency_3.4,131072,5,binary_search_hvg,50.72530634503346
seasonal_frequency_3.4,131072,6,binary_search_hvg,-1
seasonal_frequency_3.4,131072,7,binary_search_hvg,51.192967614973895
seasonal_frequency_3.4,131072,8,binary_search_hvg,106.94239213003311
seasonal_frequency_3.4,131072,9,binary_search_hvg,50.27367476793006
seasonal_frequency_3.6,131072,0,binary_search_hvg,52.08663820195943
seasonal_frequency_3.6,131072,1,binary_search_hvg,269.92296932497993
seasonal_frequency_3.6,131072,2,binary_search_hvg,240.79922241100576
seasonal_frequency_3.6,131072,3,binary_search_hvg,52.59893000498414
seasonal_frequency_3.6,131072,4,binary_search_hvg,56.77623905206565
seasonal_frequency_3.6,131072,5,binary_search_hvg,58.02362530503888
seasonal_frequency_3.6,131072,6,binary_search_hvg,58.154642262961715
seasonal_frequency_3.6,131072,7,binary_search_hvg,57.092576763010584
seasonal_frequency_3.6,131072,8,binary_search_hvg,94.35573531500995
seasonal_frequency_3.6,131072,9,binary_search_hvg,62.08154255396221
seasonal_frequency_3.8,131072,0,binary_search_hvg,248.71260211407207
seasonal_frequency_3.8,131072,1,binary_search_hvg,241.14102420199197
seasonal_frequency_3.8,131072,2,binary_search_hvg,46.92854820599314
seasonal_frequency_3.8,131072,3,binary_search_hvg,61.331332792993635
seasonal_frequency_3.8,131072,4,binary_search_hvg,63.12220859597437
seasonal_frequency_3.8,131072,5,binary_search_hvg,61.761904153972864
seasonal_frequency_3.8,131072,6,binary_search_hvg,51.34709170588758
seasonal_frequency_3.8,131072,7,binary_search_hvg,48.64911959297024
seasonal_frequency_3.8,131072,8,binary_search_hvg,45.44316230202094
seasonal_frequency_3.8,131072,9,binary_search_hvg,50.62681202904787
seasonal_frequency_4.0,131072,0,binary_search_hvg,66.25281567906495
seasonal_frequency_4.0,131072,1,binary_search_hvg,64.78912251803558
seasonal_frequency_4.0,131072,2,binary_search_hvg,66.18954643106554
seasonal_frequency_4.0,131072,3,binary_search_hvg,211.58973627595697
seasonal_frequency_4.0,131072,4,binary_search_hvg,68.35284406400751
seasonal_frequency_4.0,131072,5,binary_search_hvg,69.90653847588692
seasonal_frequency_4.0,131072,6,binary_search_hvg,256.8482047689613
seasonal_frequency_4.0,131072,7,binary_search_hvg,100.86894135305192
seasonal_frequency_4.0,131072,8,binary_search_hvg,70.19425708602648
seasonal_frequency_4.0,131072,9,binary_search_hvg,291.6742525980808
seasonal_amplitude_0.0,131072,0,binary_search_hvg,72.22277002199553
seasonal_amplitude_0.0,131072,1,binary_search_hvg,71.88931662798859
seasonal_amplitude_0.0,131072,2,binary_search_hvg,-1
seasonal_amplitude_0.0,131072,3,binary_search_hvg,70.42197725398
seasonal_amplitude_0.0,131072,4,binary_search_hvg,-1
seasonal_amplitude_0.0,131072,5,binary_search_hvg,74.5105294289533
seasonal_amplitude_0.0,131072,6,binary_search_hvg,105.18818337796256
seasonal_amplitude_0.0,131072,7,binary_search_hvg,75.35340270400047
seasonal_amplitude_0.0,131072,8,binary_search_hvg,76.31899492093362
seasonal_amplitude_0.0,131072,9,binary_search_hvg,107.50545008503832
seasonal_amplitude_0.2,131072,0,binary_search_hvg,80.48075952602085
seasonal_amplitude_0.2,131072,1,binary_search_hvg,75.83234371198341
seasonal_amplitude_0.2,131072,2,binary_search_hvg,79.23661494394764
seasonal_amplitude_0.2,131072,3,binary_search_hvg,-1
seasonal_amplitude_0.2,131072,4,binary_search_hvg,86.20758681895677
seasonal_amplitude_0.2,131072,5,binary_search_hvg,82.05510937201325
seasonal_amplitude_0.2,131072,6,binary_search_hvg,82.30661147099454
seasonal_amplitude_0.2,131072,7,binary_search_hvg,84.02745650196448
seasonal_amplitude_0.2,131072,8,binary_search_hvg,84.7880236520432
seasonal_amplitude_0.2,131072,9,binary_search_hvg,-1
seasonal_amplitude_0.4,131072,0,binary_search_hvg,85.98854363104329
seasonal_amplitude_0.4,131072,1,binary_search_hvg,86.67506188503467
seasonal_amplitude_0.4,131072,2,binary_search_hvg,87.90192827803548
seasonal_amplitude_0.4,131072,3,binary_search_hvg,84.8364469941007
seasonal_amplitude_0.4,131072,4,binary_search_hvg,92.56164644705132
seasonal_amplitude_0.4,131072,5,binary_search_hvg,87.33653912495356
seasonal_amplitude_0.4,131072,6,binary_search_hvg,92.50547711795662
seasonal_amplitude_0.4,131072,7,binary_search_hvg,113.69333318492863
seasonal_amplitude_0.4,131072,8,binary_search_hvg,91.38022502395324
seasonal_amplitude_0.4,131072,9,binary_search_hvg,-1
seasonal_amplitude_0.6,131072,0,binary_search_hvg,92.69514241209254
seasonal_amplitude_0.6,131072,1,binary_search_hvg,-1
seasonal_amplitude_0.6,131072,2,binary_search_hvg,96.43841865006834
seasonal_amplitude_0.6,131072,3,binary_search_hvg,-1
seasonal_amplitude_0.6,131072,4,binary_search_hvg,96.49193426396232
seasonal_amplitude_0.6,131072,5,binary_search_hvg,-1
seasonal_amplitude_0.6,131072,6,binary_search_hvg,99.40038796095178
seasonal_amplitude_0.6,131072,7,binary_search_hvg,102.34587274596561
seasonal_amplitude_0.6,131072,8,binary_search_hvg,99.00756589090452
seasonal_amplitude_0.6,131072,9,binary_search_hvg,101.93796316697262
seasonal_amplitude_0.8,131072,0,binary_search_hvg,-1
seasonal_amplitude_0.8,131072,1,binary_search_hvg,98.2960404100595
seasonal_amplitude_0.8,131072,2,binary_search_hvg,103.59356116899289
seasonal_amplitude_0.8,131072,3,binary_search_hvg,-1
seasonal_amplitude_0.8,131072,4,binary_search_hvg,105.01460784196388
seasonal_amplitude_0.8,131072,5,binary_search_hvg,102.91801205696538
seasonal_amplitude_0.8,131072,6,binary_search_hvg,104.03573192097247
seasonal_amplitude_0.8,131072,7,binary_search_hvg,100.76174666499719
seasonal_amplitude_0.8,131072,8,binary_search_hvg,-1
seasonal_amplitude_0.8,131072,9,binary_search_hvg,105.45562743104529
seasonal_amplitude_1.0,131072,0,binary_search_hvg,109.71891411102843
seasonal_amplitude_1.0,131072,1,binary_search_hvg,64.71456831600517
seasonal_amplitude_1.0,131072,2,binary_search_hvg,111.87739097105805
seasonal_amplitude_1.0,131072,3,binary_search_hvg,-1
seasonal_amplitude_1.0,131072,4,binary_search_hvg,-1
seasonal_amplitude_1.0,131072,5,binary_search_hvg,69.78002689406276
seasonal_amplitude_1.0,131072,6,binary_search_hvg,-1
seasonal_amplitude_1.0,131072,7,binary_search_hvg,-1
seasonal_amplitude_1.0,131072,8,binary_search_hvg,106.64771456108429
seasonal_amplitude_1.0,131072,9,binary_search_hvg,109.79586903995369
seasonal_amplitude_1.2,131072,0,binary_search_hvg,109.57674002402928
seasonal_amplitude_1.2,131072,1,binary_search_hvg,117.47246410301886
seasonal_amplitude_1.2,131072,2,binary_search_hvg,113.31056950299535
seasonal_amplitude_1.2,131072,3,binary_search_hvg,111.77137436403427
seasonal_amplitude_1.2,131072,4,binary_search_hvg,-1
seasonal_amplitude_1.2,131072,5,binary_search_hvg,113.00534872000571
seasonal_amplitude_1.2,131072,6,binary_search_hvg,115.3225586770568
seasonal_amplitude_1.2,131072,7,binary_search_hvg,-1
seasonal_amplitude_1.2,131072,8,binary_search_hvg,-1
seasonal_amplitude_1.2,131072,9,binary_search_hvg,113.57968710607383
seasonal_amplitude_1.4,131072,0,binary_search_hvg,-1
seasonal_amplitude_1.4,131072,1,binary_search_hvg,-1
seasonal_amplitude_1.4,131072,2,binary_search_hvg,112.6119069160195
seasonal_amplitude_1.4,131072,3,binary_search_hvg,139.6280858760001
seasonal_amplitude_1.4,131072,4,binary_search_hvg,116.50957690109499
seasonal_amplitude_1.4,131072,5,binary_search_hvg,121.56143667304423
seasonal_amplitude_1.4,131072,6,binary_search_hvg,115.81673978792969
seasonal_amplitude_1.4,131072,7,binary_search_hvg,111.34095146204345
seasonal_amplitude_1.4,131072,8,binary_search_hvg,142.54028417507652
seasonal_amplitude_1.4,131072,9,binary_search_hvg,116.65178413398098
seasonal_amplitude_1.6,131072,0,binary_search_hvg,112.54973615903873
seasonal_amplitude_1.6,131072,1,binary_search_hvg,-1
seasonal_amplitude_1.6,131072,2,binary_search_hvg,-1
seasonal_amplitude_1.6,131072,3,binary_search_hvg,119.6561304529896
seasonal_amplitude_1.6,131072,4,binary_search_hvg,118.3002941859886
seasonal_amplitude_1.6,131072,5,binary_search_hvg,123.6838934229454
seasonal_amplitude_1.6,131072,6,binary_search_hvg,-1
seasonal_amplitude_1.6,131072,7,binary_search_hvg,119.69225873006508
seasonal_amplitude_1.6,131072,8,binary_search_hvg,117.03568343701772
seasonal_amplitude_1.6,131072,9,binary_search_hvg,120.44368823198602
seasonal_amplitude_1.8,131072,0,binary_search_hvg,121.66632151301019
seasonal_amplitude_1.8,131072,1,binary_search_hvg,119.91581455303822
seasonal_amplitude_1.8,131072,2,binary_search_hvg,108.85461068095174
seasonal_amplitude_1.8,131072,3,binary_search_hvg,108.54806456994265
seasonal_amplitude_1.8,131072,4,binary_search_hvg,124.6214595430065
seasonal_amplitude_1.8,131072,5,binary_search_hvg,-1
seasonal_amplitude_1.8,131072,6,binary_search_hvg,123.27976523002144
seasonal_amplitude_1.8,131072,7,binary_search_hvg,119.09693145391066
seasonal_amplitude_1.8,131072,8,binary_search_hvg,117.8011483369628
seasonal_amplitude_1.8,131072,9,binary_search_hvg,121.71760132000782
seasonal_amplitude_2.0,131072,0,binary_search_hvg,-1
seasonal_amplitude_2.0,131072,1,binary_search_hvg,-1
seasonal_amplitude_2.0,131072,2,binary_search_hvg,-1
seasonal_amplitude_2.0,131072,3,binary_search_hvg,122.26164035405964
seasonal_amplitude_2.0,131072,4,binary_search_hvg,113.28360944497399
seasonal_amplitude_2.0,131072,5,binary_search_hvg,112.24119769199751
seasonal_amplitude_2.0,131072,6,binary_search_hvg,120.43910181208048
seasonal_amplitude_2.0,131072,7,binary_search_hvg,113.48592486802954
seasonal_amplitude_2.0,131072,8,binary_search_hvg,103.34642789396457
seasonal_amplitude_2.0,131072,9,binary_search_hvg,109.4780030590482
seasonal_amplitude_2.2,131072,0,binary_search_hvg,116.92125170910731
seasonal_amplitude_2.2,131072,1,binary_search_hvg,-1
seasonal_amplitude_2.2,131072,2,binary_search_hvg,-1
seasonal_amplitude_2.2,131072,3,binary_search_hvg,-1
seasonal_amplitude_2.2,131072,4,binary_search_hvg,123.27632795204408
seasonal_amplitude_2.2,131072,5,binary_search_hvg,108.40047185192816
seasonal_amplitude_2.2,131072,6,binary_search_hvg,-1
seasonal_amplitude_2.2,131072,7,binary_search_hvg,-1
seasonal_amplitude_2.2,131072,8,binary_search_hvg,119.75970217608847
seasonal_amplitude_2.2,131072,9,binary_search_hvg,102.81692959507927
seasonal_amplitude_2.4,131072,0,binary_search_hvg,105.05015721102245
seasonal_amplitude_2.4,131072,1,binary_search_hvg,121.58471371093765
seasonal_amplitude_2.4,131072,2,binary_search_hvg,123.67922793701291
seasonal_amplitude_2.4,131072,3,binary_search_hvg,107.78469127602875
seasonal_amplitude_2.4,131072,4,binary_search_hvg,113.85320476896595
seasonal_amplitude_2.4,131072,5,binary_search_hvg,-1
seasonal_amplitude_2.4,131072,6,binary_search_hvg,116.2838633209467
seasonal_amplitude_2.4,131072,7,binary_search_hvg,104.64387797005475
seasonal_amplitude_2.4,131072,8,binary_search_hvg,113.99436348199379
seasonal_amplitude_2.4,131072,9,binary_search_hvg,-1
seasonal_amplitude_2.6,131072,0,binary_search_hvg,98.77975112409331
seasonal_amplitude_2.6,131072,1,binary_search_hvg,111.17478548700456
seasonal_amplitude_2.6,131072,2,binary_search_hvg,113.27933212404605
seasonal_amplitude_2.6,131072,3,binary_search_hvg,101.12621990498155
seasonal_amplitude_2.6,131072,4,binary_search_hvg,113.0426640890073
seasonal_amplitude_2.6,131072,5,binary_search_hvg,107.63127549504861
seasonal_amplitude_2.6,131072,6,binary_search_hvg,-1
seasonal_amplitude_2.6,131072,7,binary_search_hvg,112.46822689694818
seasonal_amplitude_2.6,131072,8,binary_search_hvg,114.55043963098433
seasonal_amplitude_2.6,131072,9,binary_search_hvg,-1
seasonal_amplitude_2.8,131072,0,binary_search_hvg,98.3919228540035
seasonal_amplitude_2.8,131072,1,binary_search_hvg,114.91339583497029
seasonal_amplitude_2.8,131072,2,binary_search_hvg,117.3837732039392
seasonal_amplitude_2.8,131072,3,binary_search_hvg,107.31966442498378
seasonal_amplitude_2.8,131072,4,binary_search_hvg,101.02964508603327
seasonal_amplitude_2.8,131072,5,binary_search_hvg,143.51099055400118
seasonal_amplitude_2.8,131072,6,binary_search_hvg,121.0468676519813
seasonal_amplitude_2.8,131072,7,binary_search_hvg,107.63498891692143
seasonal_amplitude_2.8,131072,8,binary_search_hvg,112.81601236597635
seasonal_amplitude_2.8,131072,9,binary_search_hvg,106.31454475608189
seasonal_amplitude_3.0,131072,0,binary_search_hvg,107.35602899699006
seasonal_amplitude_3.0,131072,1,binary_search_hvg,102.3705324298935
seasonal_amplitude_3.0,131072,2,binary_search_hvg,113.2058195839636
seasonal_amplitude_3.0,131072,3,binary_search_hvg,106.52400802704506
seasonal_amplitude_3.0,131072,4,binary_search_hvg,-1
seasonal_amplitude_3.0,131072,5,binary_search_hvg,103.08921676594764
seasonal_amplitude_3.0,131072,6,binary_search_hvg,-1
seasonal_amplitude_3.0,131072,7,binary_search_hvg,-1
seasonal_amplitude_3.0,131072,8,binary_search_hvg,-1
seasonal_amplitude_3.0,131072,9,binary_search_hvg,-1
