hurst_exponent,algorithm,chunk_size,hvg_total,hvg_mean,hvg_median,hvg_std,merge_total,merge_mean,merge_median,merge_std
0.5,binary_search_hvg,147456,188.52418229356408,23.56552278669551,24.529612387996167,10.641922880928453,0.11492561316117644,0.01641794473731092,0.005443979054689407,0.014036000828368962
0.5,binary_search_hvg,122880,191.53975491644815,21.282194990716462,20.727081305347383,7.876998105990285,0.1444216244854033,0.018052703060675412,0.014982124324887991,0.013064304010324403
0.55,binary_search_hvg,57344,175.4957351461053,9.2366176392687,8.863406981807202,3.6210839206449834,0.17184743657708168,0.00954707980983787,0.005162622081115842,0.008398486409502366
0.55,binary_search_hvg,45056,175.54366370337084,7.314319320973785,7.512450318550691,2.544082654098807,1.0420551896095276,0.045306747374327286,0.007268028799444437,0.17558443999294826
0.5,binary_search_hvg,106496,199.11806019954383,19.911806019954383,20.043981466675177,6.827206018856291,0.18743402371183038,0.02082600263464782,0.01957226498052478,0.01997189791728666
0.6000000000000001,binary_search_hvg,28672,152.20068580890074,4.113532048889209,3.687973229214549,1.6212045301832554,0.9444852722808719,0.026235702007801995,0.008165884297341108,0.09646980171935363
0.5,binary_search_hvg,163840,196.9915440408513,28.14164914869304,27.337207291740924,12.134446554823457,0.14095872174948454,0.023493120291580755,0.02641970361582935,0.014873170180663952
0.5,binary_search_hvg,159744,201.71292988024652,28.816132840035216,29.339594365097582,9.04239721222477,0.09381409967318177,0.015635683278863628,0.010694571072235703,0.013221463394488351
0.6000000000000001,binary_search_hvg,32768,159.06331905256957,4.820100577350593,4.547988695092499,1.6173004715736374,0.2815996543504298,0.00879998919845093,0.0067888544872403145,0.012893729584083089
0.6000000000000001,binary_search_hvg,36864,159.2357256389223,5.490887090997321,4.68423637887463,2.015771523483859,0.2086368491873145,0.007451316042404089,0.005199996521696448,0.005716428189815995
0.55,binary_search_hvg,77824,186.9779867795296,13.355570484252114,12.911672078771517,4.717551842083784,0.11526889447122812,0.008866838036248317,0.008334462996572256,0.00622675778509542
0.55,binary_search_hvg,49152,188.4032793994993,8.563785427249968,8.81261598598212,2.840476497938482,0.24206955218687654,0.011527121532708406,0.008904468733817339,0.008960304664576346
0.5,binary_search_hvg,131072,209.29607606492937,23.25511956276993,24.461131794843823,10.869748887714879,0.20255586691200733,0.025319483364000916,0.02676406130194664,0.019490085601706054
0.7000000000000002,binary_search_hvg,4096,73.8782605160959,0.2874640487007623,0.25536806881427765,0.12126787429473544,0.6614005458541214,0.002583595882242662,0.0026045169215649366,0.0011247396195872555
0.5,binary_search_hvg,139264,209.56636228691787,26.195795285864733,25.33579384535551,9.883812945966556,0.22841400746256113,0.03263057249465159,0.040594281163066626,0.017213351775027006
0.6500000000000001,binary_search_hvg,12288,133.47770578879863,1.5520663463813795,1.498198741581291,0.573973673672915,1.2364004580304027,0.014545887741534149,0.004345591180026531,0.09397756227719585
0.55,binary_search_hvg,61440,196.41784067777917,10.91210225987662,11.437593864742666,4.585971882701704,0.18338489532470703,0.010787346783806296,0.003089037723839283,0.019339743806201785
0.5,binary_search_hvg,143360,215.71823026286438,26.964778782858048,27.573818408651277,10.927299434072074,0.21353028900921345,0.030504327001316205,0.02854125015437603,0.024937501856149322
0.55,binary_search_hvg,73728,200.3621188607067,13.35747459071378,13.097016769926995,5.639080931477024,0.21520762052387,0.015371972894562142,0.007233285577967763,0.028580909655108247
0.55,binary_search_hvg,53248,202.82002912973985,10.141001456486993,9.255080645438284,3.6732179907299694,0.31350489193573594,0.016500257470301892,0.009004442021250725,0.0167706296765921
0.5,binary_search_hvg,135168,222.4700718401,27.8087589800125,26.441083220997825,8.648108694559724,0.12384549109265208,0.01769221301323601,0.023197754751890898,0.012133323108210864
0.5,binary_search_hvg,151552,228.71634002542123,32.67376286077446,32.33624382223934,7.630161447244237,0.10350549453869462,0.017250915756449103,0.004374637035652995,0.02100256519905841
0.55,binary_search_hvg,65536,211.19834658363834,12.423432151978727,13.501795275136828,4.440682855368025,0.544302923604846,0.034018932725302875,0.01699037686921656,0.07665684648996411
0.7500000000000002,dual_tree_hvg,8192,1.9577627177350223,0.015176455176240482,0.012380870059132576,0.005648272477457932,10.35822771070525,0.08092365398988477,0.04739556391723454,0.08479883827770164
0.5,binary_search_hvg,167936,232.46161585533991,33.20880226504856,28.94190215319395,19.082704324097516,0.15705413836985826,0.02617568972830971,0.02392169856466353,0.021439373739299456
0.7500000000000002,dual_tree_hvg,16384,1.7403266075998545,0.026774255501536223,0.02608375297859311,0.006292967998002297,4.096625794656575,0.06400977804150898,0.025654643308371305,0.06514006276295209
0.7500000000000002,dual_tree_hvg,12288,1.7257491247728467,0.020066850288056357,0.020336851477622986,0.0016297935940509545,6.1750317686237395,0.072647432572044,0.026767225936055183,0.07435051360077637
0.5,binary_search_hvg,184320,234.41911312099546,39.06985218683258,33.875631373142824,14.98385811191944,0.09368920419365168,0.018737840838730334,0.010858606081455946,0.014768643549833567
0.7500000000000002,dual_tree_hvg,24576,1.693879700731486,0.039392551179802004,0.039731958881020546,0.0024156680522787275,2.581788770854473,0.06147116121082079,0.0257406800519675,0.0698079593867878
0.6500000000000001,binary_search_hvg,16384,160.4670780156739,2.4687242771642137,2.196809098124504,0.9613452627425461,0.48150848830118775,0.007523570129706059,0.005922241602092981,0.005209329948040067
0.7500000000000002,dual_tree_hvg,20480,1.945797267369926,0.03741917821865242,0.032087368657812476,0.012594419265130462,4.081765512004495,0.08003461788244107,0.05592234572395682,0.08196200313696918
0.7500000000000002,dual_tree_hvg,28672,1.829479900188744,0.04944540270780389,0.0469717588275671,0.009814731768256178,2.495749246329069,0.06932636795358525,0.06554797408170998,0.06293173259171118
0.7500000000000002,dual_tree_hvg,4096,1.9622852033935487,0.007635350985967116,0.006181379780173302,0.004194849165456015,18.117951236199588,0.07077324701640464,0.04417032515630126,0.07098947056646338
0.7500000000000002,dual_tree_hvg,32768,1.6633953875862062,0.05040592083594564,0.052016564179211855,0.008952810480263963,2.531799118500203,0.07911872245313134,0.06549944449216127,0.07226991104087509
0.7500000000000002,dual_tree_hvg,36864,1.96953507931903,0.06791500273513897,0.05900332611054182,0.021118166245054904,1.8287343108095229,0.06531193967176867,0.026110773906111717,0.06852316008786201
0.7500000000000002,dual_tree_hvg,40960,1.7044538632035255,0.06555591781552021,0.06700178794562817,0.005534400258833748,2.09129964094609,0.08365198563784361,0.06610696529969573,0.07846018552153664
0.7500000000000002,dual_tree_hvg,45056,1.794392539653927,0.07476635581891362,0.07723215618170798,0.012160715885456794,1.7367503391578794,0.07551088431121214,0.02903548488393426,0.07998206313326119
0.7500000000000002,dual_tree_hvg,49152,2.2017256296239793,0.10007843771018088,0.0828718354459852,0.03328510403701547,1.7894490100443363,0.08521185762115888,0.09682045597583055,0.07183381037517984
0.7500000000000002,dual_tree_hvg,61440,1.7736907973885536,0.09853837763269742,0.10346271307207644,0.022401036792664454,1.4363066740334034,0.08448862788431785,0.07898516580462456,0.07063826578764314
0.7500000000000002,dual_tree_hvg,57344,2.1670257220976055,0.11405398537355818,0.09344950830563903,0.04064859548150118,1.3598574008792639,0.07554763338218133,0.0659356031101197,0.06659963994283703
0.7500000000000002,dual_tree_hvg,65536,2.0321041396819055,0.11953553762834739,0.10800320189446211,0.04245044317804,1.243512122426182,0.07771950765163638,0.07378792157396674,0.06910221837179699
0.5,binary_search_hvg,126976,247.8140395670198,27.53489328522442,28.864420974161476,12.698363185026254,0.13788149785250425,0.01723518723156303,0.01411189534701407,0.013227674063042953
0.7500000000000002,dual_tree_hvg,53248,2.999357151798904,0.14996785758994519,0.17668953794054687,0.04388960903009877,1.8704367163591087,0.09844403770311098,0.06449033692479134,0.10779112177029354
0.7500000000000002,dual_tree_hvg,69632,1.7976726219058037,0.11235453886911273,0.11923825787380338,0.02759843911686528,1.3417468275874853,0.08944978850583235,0.09679576195776463,0.07836010737043031
0.6000000000000001,binary_search_hvg,40960,201.38666491676122,7.74564095833697,7.400484109995887,2.7641803444650708,0.25228997226804495,0.010091598890721799,0.007302234880626202,0.008614510205453143
0.7500000000000002,dual_tree_hvg,73728,1.826823799405247,0.12178825329368313,0.12717975210398436,0.0260702955601508,1.243105840869248,0.08879327434780342,0.09072700724937022,0.07418036602009778
0.6000000000000001,binary_search_hvg,45056,202.2128040152602,8.425533500635842,8.194117837585509,3.107309169279297,1.0087016369216144,0.04385659290963541,0.00742489006370306,0.14095636296472047
0.7500000000000002,dual_tree_hvg,81920,1.7787850159220397,0.13682961660938767,0.13920130021870136,0.007202475738050921,1.006470580585301,0.0838725483821084,0.08074167557060719,0.07031195885736839
0.5,binary_search_hvg,172032,246.51803900441155,35.21686271491593,32.658492336981,20.72642560386081,0.10182303003966808,0.016970505006611347,0.006288659991696477,0.016475780693705186
0.7500000000000002,dual_tree_hvg,86016,1.8561691911891103,0.1427822454760854,0.1401806278154254,0.042071379392402325,0.8915449427440763,0.07429541189533968,0.0829220269806683,0.0587855555621942
0.7500000000000002,dual_tree_hvg,77824,2.407281736843288,0.17194869548880629,0.15663500595837831,0.05077626776933424,1.1215856205672026,0.08627581696670789,0.077728440053761,0.07869445051683671
0.7500000000000002,dual_tree_hvg,90112,2.2661858568899333,0.18884882140749445,0.16810649959370494,0.05036915751322512,0.8826945745386183,0.08024496132169258,0.07852854393422604,0.05690608231958348
0.7500000000000002,dual_tree_hvg,94208,2.3280886290594935,0.1940073857549578,0.17581245466135442,0.07579071758329778,0.6919543566182256,0.06290494151074778,0.033748531714081764,0.05534051815757665
0.7500000000000002,dual_tree_hvg,102400,1.9354113452136517,0.17594648592851378,0.18886133329942822,0.04348085065444468,0.9734301059506834,0.09734301059506834,0.10627587558701634,0.07856828311716933
0.7500000000000002,dual_tree_hvg,110592,1.9827354461885989,0.19827354461885988,0.2064889003522694,0.034761663252226946,0.8485261397436261,0.09428068219373624,0.10314609622582793,0.07778805246124358
0.55,binary_search_hvg,69632,231.45913289953023,14.46619580622064,15.383873867802322,6.170643294325385,0.23778541758656502,0.015852361172437667,0.018917399924248457,0.010149273228465707
0.7500000000000002,dual_tree_hvg,106496,2.261667121667415,0.2261667121667415,0.2256501109804958,0.04122900797585968,0.3916787104681134,0.04351985671867927,0.029996530152857304,0.035886434853845954
0.7500000000000002,dual_tree_hvg,122880,1.758861138485372,0.19542901538726357,0.20466691814363003,0.03454137803165523,0.3345832754857838,0.04182290943572298,0.03336842451244593,0.03315695550381633
0.7500000000000002,dual_tree_hvg,114688,2.024210040923208,0.2024210040923208,0.22152277058921754,0.05905760796596803,0.45627588080242276,0.05069732008915809,0.03530934499576688,0.04024407296889102
0.7500000000000002,dual_tree_hvg,98304,2.9496001629158854,0.2681454693559896,0.28047789819538593,0.0750448477873402,0.9323719763197005,0.09323719763197005,0.07743547111749649,0.07462623011235468
0.7500000000000002,dual_tree_hvg,118784,1.8679459025152028,0.2075495447239114,0.2092319056391716,0.0116515198274917,0.6618890026584268,0.08273612533230335,0.07389865536242723,0.0728406632690996
0.7500000000000002,dual_tree_hvg,126976,1.9848966337740421,0.22054407041933802,0.23362978594377637,0.06653732113481375,0.6463017286732793,0.08078771608415991,0.061350194504484534,0.07367464266138608
0.55,binary_search_hvg,81920,233.3503596726805,17.95002766712927,18.439343869220465,7.007610269331326,0.1459418940357864,0.0121618245029822,0.008929245406761765,0.008571296312624849
0.7500000000000002,dual_tree_hvg,131072,2.1488800742663443,0.23876445269626048,0.23877941584214568,0.10305775077607474,0.7846705135889351,0.09808381419861689,0.10404306137934327,0.08325680886818873
0.7500000000000002,dual_tree_hvg,159744,1.6964860404841602,0.24235514864059432,0.25460617104545236,0.03784616147688547,0.26002141973003745,0.04333690328833958,0.037634477484971285,0.034402515355323016
0.7500000000000002,dual_tree_hvg,143360,1.991343468427658,0.24891793355345726,0.27285585762001574,0.06551482351976565,0.6658303155563772,0.09511861650805388,0.11207297397777438,0.07441704879581995
0.7500000000000002,dual_tree_hvg,135168,2.235640309751034,0.2794550387188792,0.23804178391583264,0.08750372732733001,0.521727005019784,0.07453242928854056,0.02906309487298131,0.07296127784654399
0.7500000000000002,dual_tree_hvg,147456,2.0103993960656226,0.2512999245082028,0.2803492045495659,0.08549021374632979,0.7371987565420568,0.10531410807743669,0.1596632651053369,0.07834972179035667
0.7500000000000002,dual_tree_hvg,151552,2.0493314578197896,0.2927616368313985,0.2736708903685212,0.05834572335758241,0.6480904608033597,0.10801507680055995,0.10427170293405652,0.09671833003816038
0.7500000000000002,dual_tree_hvg,155648,2.205535429995507,0.31507648999935817,0.31188761070370674,0.043519439337309174,0.42236319789662957,0.07039386631610493,0.03615891560912132,0.08441826526478942
0.7500000000000002,dual_tree_hvg,139264,2.2412138101644814,0.2801517262705602,0.28796806116588414,0.06494175529499535,0.57534557627514,0.08219222518216286,0.03166055120527744,0.07732799399480081
0.7500000000000002,dual_tree_hvg,163840,2.0408568177372217,0.29155097396246027,0.31646378617733717,0.07343222189647416,0.5007209605537355,0.08345349342562258,0.045885351952165365,0.09522718476081957
0.7500000000000002,dual_tree_hvg,172032,1.9424818335101008,0.2774974047871573,0.31892059883102775,0.1031562961366508,0.5371492453850806,0.08952487423084676,0.0727519856300205,0.08790282369724924
0.7500000000000002,dual_tree_hvg,167936,2.251300672534853,0.3216143817906933,0.3196843578480184,0.12028462640293755,0.5780703234486282,0.0963450539081047,0.08403810649178922,0.08982945823272584
0.7500000000000002,dual_tree_hvg,180224,1.9278163677081466,0.3213027279513578,0.31426144391298294,0.05111708371693447,0.18968315608799458,0.037936631217598916,0.028074793983250856,0.03261613678947291
0.7500000000000002,dual_tree_hvg,176128,2.0710011501796544,0.3451668583632757,0.3168513064738363,0.04314193424218824,0.3667422975413501,0.07334845950827003,0.09008798096328974,0.05885785708708849
0.7500000000000002,dual_tree_hvg,188416,1.8271235255524516,0.3045205875920753,0.32618390233255923,0.060023928151693315,0.3857986805960536,0.07715973611921072,0.031911737751215696,0.0777731106632554
0.7500000000000002,dual_tree_hvg,184320,2.291243805550039,0.38187396759167314,0.39584646350704134,0.08180249385726301,0.4649835047312081,0.09299670094624161,0.10117853293195367,0.08051752964648046
0.7500000000000002,dual_tree_hvg,192512,2.12033020472154,0.35338836745359004,0.38378394208848476,0.08981365539348828,0.5152254225686193,0.10304508451372385,0.13258322980254889,0.0806456036440785
0.7500000000000002,dual_tree_hvg,200704,2.13878730032593,0.3564645500543217,0.40757436235435307,0.12616586870224486,0.5968339657410979,0.11936679314821959,0.18194748600944877,0.09101378643487074
0.7500000000000002,dual_tree_hvg,212992,2.1021667546592653,0.4204333509318531,0.41803501872345805,0.012076318121793325,0.3412673072889447,0.08531682682223618,0.0818220756482333,0.07501457301831377
0.7500000000000002,dual_tree_hvg,196608,2.3274713181890547,0.3879118863648425,0.4264636691659689,0.11081092666400555,0.4696169695816934,0.09392339391633868,0.13502172799780965,0.07211888145684335
0.7500000000000002,dual_tree_hvg,208896,2.2092290525324643,0.36820484208874404,0.4135525608435273,0.1601438088849425,0.5974920159205794,0.11949840318411589,0.16050408594310284,0.08694236089375443
0.7500000000000002,dual_tree_hvg,221184,2.005577831994742,0.4011155663989484,0.42455393727868795,0.05098204231384706,0.4244193360209465,0.10610483400523663,0.12574223009869456,0.06392334275480133
0.7500000000000002,dual_tree_hvg,217088,2.151470374315977,0.43029407486319543,0.43584068678319454,0.031104741470439977,0.416030908934772,0.104007727233693,0.09838935802690685,0.09279783894251364
0.7500000000000002,dual_tree_hvg,204800,2.75330856628716,0.45888476104785997,0.49929728801362216,0.19412067658848617,0.721637680195272,0.1443275360390544,0.14211348397657275,0.11028475462188557
0.7500000000000002,dual_tree_hvg,237568,1.82754689687863,0.365509379375726,0.4134416398592293,0.10464261548298275,0.31911387387663126,0.07977846846915781,0.06488088145852089,0.07164719178017741
0.7500000000000002,dual_tree_hvg,225280,2.324192710686475,0.46483854213729503,0.4507781248539686,0.075528407424186,0.3415765850804746,0.08539414627011865,0.07277446100488305,0.07515652420551598
0.7500000000000002,dual_tree_hvg,229376,2.2893921192735434,0.45787842385470867,0.43836821988224983,0.1520353410235123,0.18039499735459685,0.04509874933864921,0.04160658805631101,0.03306906579726193
0.7500000000000002,dual_tree_hvg,245760,2.104632702190429,0.4209265404380858,0.48523733392357826,0.15539310345270888,0.41896583419293165,0.10474145854823291,0.09816668299026787,0.09020340836404629
0.7500000000000002,dual_tree_hvg,241664,2.354693100322038,0.47093862006440756,0.5313435848802328,0.17253573821951995,0.4419745742343366,0.11049364355858415,0.09468019846826792,0.0990905081174436
0.7500000000000002,dual_tree_hvg,249856,2.117205655667931,0.42344113113358617,0.4949191021732986,0.16927966624884122,0.4983084504492581,0.12457711261231452,0.10200244165025651,0.11412056606198658
0.7500000000000002,dual_tree_hvg,233472,2.8724368205294013,0.5744873641058803,0.6334902560338378,0.1210205653197301,0.5295271212235093,0.13238178030587733,0.11812664056196809,0.12121694476062514
0.5,binary_search_hvg,221184,253.66011039027944,50.73202207805589,38.924457618035376,20.450670211146143,0.11157058598473668,0.02789264649618417,0.022407362004742026,0.024376082311808208
0.7500000000000002,dual_tree_hvg,253952,2.315808800049126,0.46316176000982523,0.5276061273179948,0.1863954813261201,0.4657853376120329,0.11644633440300822,0.0883831458631903,0.10338734455069895
0.7500000000000002,dual_tree_hvg,262144,2.1983805876225233,0.43967611752450464,0.5385937229730189,0.22133596159019756,0.5214548772200942,0.13036371930502355,0.09410534310154617,0.12845866563654507
0.7500000000000002,dual_tree_hvg,258048,2.2969025778584182,0.45938051557168363,0.5522416518069804,0.22095076025880825,0.41593937668949366,0.10398484417237341,0.10216617141850293,0.09045816907456675
0.6000000000000001,binary_search_hvg,49152,215.06420573825017,9.775645715375008,9.095179815543815,3.4109147750577424,0.2454589162953198,0.011688519823586657,0.010557760950177908,0.007929243492930595
0.55,binary_search_hvg,90112,243.27460455242544,20.27288371270212,20.733222712529823,7.963479226534419,0.10848630266264081,0.009862391151149164,0.006065195892006159,0.009120273973680215
0.55,binary_search_hvg,98304,243.24727796996012,22.11338890636001,21.18280954193324,7.024752575224094,0.19033045042306185,0.019033045042306185,0.008376194862648845,0.023121594331515137
0.55,binary_search_hvg,86016,248.10317797027528,19.084859843867328,18.794337437022477,6.927044294885265,0.18011963833123446,0.015009969860936204,0.011591736692935228,0.01320076037944134
0.5,binary_search_hvg,155648,267.2798015535809,38.1828287933687,38.47779679717496,9.154742712184166,0.20645881351083517,0.034409802251805864,0.03367676981724799,0.016726980173927684
0.55,binary_search_hvg,94208,251.2258669771254,20.93548891476045,22.797083086567,7.42488766493166,0.09136276971548796,0.008305706337771633,0.005465419963002205,0.00699303861491588
0.5,binary_search_hvg,208896,267.4592963978648,44.576549399644136,45.73030174151063,25.911554799562747,0.17563392454758286,0.035126784909516574,0.010571390856057405,0.03292549020640669
0.5,binary_search_hvg,180224,269.1678507393226,44.861308456553765,41.24944222392514,18.422048798171602,0.1251741824671626,0.025034836493432522,0.01297147711738944,0.020649002127497807
0.5,binary_search_hvg,176128,270.9631508900784,45.1605251483464,39.03509543114342,18.83550973321861,0.07251791981980205,0.014503583963960408,0.008413895033299923,0.01519998910203753
0.5,binary_search_hvg,200704,270.50258844485506,45.08376474080918,47.95512056583539,22.32255624865863,0.1924279280938208,0.03848558561876416,0.048791438806802034,0.018547617193509766
0.5,binary_search_hvg,192512,271.06290033319965,45.177150055533275,46.28161237901077,18.84812964502409,0.08955234568566084,0.01791046913713217,0.008345343172550201,0.01869258298014867
0.7000000000000002,binary_search_hvg,8192,142.315416761674,1.103220284974217,1.0249464423395693,0.4147284519113966,1.3943899665027857,0.010893671613303013,0.0041708017233759165,0.05141024741014531
0.6000000000000001,binary_search_hvg,53248,232.61723479861394,11.630861739930697,11.042844123207033,3.585425685363611,0.3062523459084332,0.016118544521496483,0.014293326996266842,0.01411793418750128
0.5,binary_search_hvg,196608,277.248378447257,46.20806307454283,50.01580919441767,19.191042428016942,0.14173764176666737,0.028347528353333474,0.013494933024048805,0.019546013015359943
0.6500000000000001,binary_search_hvg,20480,201.79566237749532,3.880685814951833,3.6036256274674088,1.514656065757522,0.33850388089194894,0.006637330997881352,0.006391396280378103,0.0033766939491396545
0.55,binary_search_hvg,106496,261.94363524066284,26.194363524066283,25.29939905903302,9.14723703730032,0.5633502155542374,0.06259446839491527,0.009207336697727442,0.11370175670389565
0.5,binary_search_hvg,225280,278.4299218482338,55.68598436964676,43.817531269043684,24.485920549153953,0.14792284416034818,0.036980711040087044,0.036482741124928,0.03045627272046507
0.55,binary_search_hvg,102400,267.5248449346982,24.320440448608927,26.282089215237647,9.728017259665144,0.2536374875344336,0.02536374875344336,0.009260284481570125,0.03961381068631889
0.5,binary_search_hvg,204800,283.70202014921233,47.28367002486872,53.41343413898721,25.554887557617302,0.2256065676920116,0.04512131353840232,0.04305574903264642,0.03407053941181226
0.5,binary_search_hvg,229376,288.54708003252745,57.70941600650549,44.04618890816346,28.074381965267573,0.12098379945382476,0.03024594986345619,0.02765229344367981,0.023642184338199212
0.55,binary_search_hvg,110592,276.0527687240392,27.60527687240392,27.269224792253226,9.760335381401807,0.20225343480706215,0.02247260386745135,0.009373619686812162,0.02867331495882188
0.6000000000000001,binary_search_hvg,57344,249.6921852757223,13.14169396188012,11.834350553806871,4.493994900213779,0.25528533197939396,0.014182518443299664,0.009688222082331777,0.013466288363541693
0.6500000000000001,binary_search_hvg,24576,217.97919723344967,5.069283656591852,5.014841015450656,1.8150316389454946,0.3930393778719008,0.009358080425521447,0.00909295305609703,0.004756535520918789
0.7000000000000002,binary_search_hvg,12288,164.9055812046863,1.9175067581940268,1.7833165610209107,0.665576430338914,1.1874305033124983,0.013969770627205863,0.006173298694193363,0.06261649275671845
0.6000000000000001,binary_search_hvg,61440,256.4982929052785,14.249905161404362,14.716326096560806,5.249309160150999,0.6881534173153341,0.040479612783254945,0.010404073167592287,0.10708359702317718
0.6000000000000001,binary_search_hvg,73728,257.7634607604705,17.1842307173647,16.004956406075507,7.8943603899143175,0.17089348379522562,0.012206677413944687,0.010509190149605274,0.008058442086746598
0.55,binary_search_hvg,122880,290.74100531544536,32.30455614616059,35.59024050971493,14.692499486023191,0.6865900466218591,0.08582375582773238,0.022285681683570147,0.1385348267458425
0.5,binary_search_hvg,217088,310.5984113831073,62.11968227662146,53.36201130086556,23.255212352130382,0.09092944674193859,0.022732361685484648,0.008468831423670053,0.025894862107661044
0.5,binary_search_hvg,237568,321.6972342231311,64.33944684462622,57.03242776077241,33.26819790171182,0.10569962067529559,0.026424905168823898,0.012226213468238711,0.02883311277385649
0.55,binary_search_hvg,131072,310.4328682795167,34.4925409199463,34.75362026365474,16.147161105868054,0.1809816830791533,0.022622710384894162,0.01168686500750482,0.02642626939286493
0.55,binary_search_hvg,118784,312.6636361707933,34.74040401897704,41.63318439619616,13.971089865901844,0.2665204326622188,0.03331505408277735,0.02119362587109208,0.04057132605993709
0.55,binary_search_hvg,114688,313.9502890869044,31.39502890869044,31.347275796113536,14.097842051102887,0.10134278936311603,0.011260309929235114,0.006615194957703352,0.009919705812365273
0.6000000000000001,binary_search_hvg,65536,289.0955617488362,17.005621279343305,16.4236475341022,6.726555371450751,1.1244874438270926,0.07028046523919329,0.01032110140658915,0.2238863831390944
0.7000000000000002,binary_search_hvg,16384,202.40406437497586,3.113908682691936,3.0356961549259722,1.0226330901850917,1.161007307935506,0.018140739186492283,0.008789550978690386,0.06821179801967742
0.55,binary_search_hvg,135168,317.58144983369857,39.69768122921232,39.091579844476655,12.750534262908282,0.28827019361779094,0.04118145623111299,0.011616525240242481,0.051545572978441416
0.5,binary_search_hvg,188416,335.0105415666476,55.83509026110793,53.49658564967103,24.52485851281343,0.06978220865130424,0.013956441730260848,0.010044101625680923,0.00840495602348643
0.6500000000000001,binary_search_hvg,32768,260.0302701080218,7.879705154788539,7.37816047295928,3.176338968373454,0.32540397439152,0.010168874199735,0.010109719587489963,0.005156876085832314
0.55,binary_search_hvg,143360,324.7570911687799,40.594636396097485,44.65619015460834,16.38895130618861,0.25390345277264714,0.03627192182466388,0.012931912206113338,0.05073318505090842
0.55,binary_search_hvg,151552,325.1891458122991,46.45559225889987,42.206745287869126,14.643185272724654,0.10438274638727307,0.017397124397878844,0.011623573023825884,0.01428981872943372
0.5,binary_search_hvg,212992,340.8484566388652,68.16969132777304,72.77348622493446,21.698255567409323,0.08240150846540928,0.02060037711635232,0.0076321386732161045,0.02363635263750426
0.6000000000000001,binary_search_hvg,69632,306.87565778335556,19.179728611459723,18.486394509440288,7.1042297297383845,1.0705430498346686,0.07136953665564458,0.01536462688818574,0.19868131035299086
0.6000000000000001,binary_search_hvg,77824,307.5730564747937,21.969504033913836,21.439591449219733,8.914724339404884,0.3638655417598784,0.027989657058452185,0.0072778319008648396,0.05752952995006615
0.6000000000000001,binary_search_hvg,81920,312.9669639682397,24.074381843710746,19.97016263427213,10.723251871439265,0.21782996645197272,0.01815249720433106,0.013875911245122552,0.015125676131093325
0.7500000000000002,binary_search_hvg,4096,103.01327984081581,0.40082988264908875,0.3645438589155674,0.1857861732875227,0.7573682037182152,0.0029584695457742782,0.0029154843650758266,0.001468099887309212
0.6000000000000001,binary_search_hvg,86016,317.5072565334849,24.423635117960377,22.9271271340549,9.777151364253903,0.19449257710948586,0.01620771475912382,0.009892823407426476,0.017626646632456305
0.55,binary_search_hvg,196608,345.6567767295055,57.609462788250916,60.373453710228205,30.09869497640137,0.1560973091982305,0.0312194618396461,0.04673634888604283,0.023084288650747034
0.55,binary_search_hvg,155648,349.2152224932797,49.88788892761139,44.36027462827042,22.1662612537473,0.8623526226729155,0.14372543711215258,0.020435629412531853,0.2801751547391095
0.5,binary_search_hvg,233472,365.92444211244583,73.18488842248917,67.34240671386942,35.38422633673254,0.205731641035527,0.05143291025888175,0.0608794130384922,0.02206346215267469
0.6000000000000001,binary_search_hvg,94208,326.7828275351785,27.23190229459821,25.497549433493987,12.11657561792098,0.14900861121714115,0.013546237383376469,0.013421264011412859,0.007713660778274822
0.6500000000000001,binary_search_hvg,40960,294.876991329249,11.341422743432654,11.284212545026094,3.922077982382448,0.4030179884284735,0.01612071953713894,0.014693181961774826,0.009171355246629483
0.55,binary_search_hvg,126976,354.4787071412429,39.386523015693655,36.98258713586256,19.353762453690724,1.247992069926113,0.1559990087407641,0.024236965226009488,0.35168047443973366
0.6500000000000001,binary_search_hvg,28672,295.89806578075513,7.99724502110149,7.9405749859288335,3.0080179026648164,1.150486113037914,0.0319579475843865,0.008157822070643306,0.14092121121182266
0.8,dual_tree_hvg,4096,1.8083701906725764,0.007036459885885512,0.00633088406175375,0.003089206486408827,1.055518529843539,0.004123119257201324,0.002692063106223941,0.004913753646726293
0.5,binary_search_hvg,241664,371.8795967902988,74.37591935805976,64.12246553972363,40.61576378830081,0.040887884330004454,0.010221971082501113,0.008752048015594482,0.006949165622174741
0.6000000000000001,binary_search_hvg,110592,333.3133679702878,33.33133679702878,31.348741399357095,13.794045588449258,0.1446113265119493,0.016067925167994365,0.012029339093714952,0.01657240178984018
0.8,dual_tree_hvg,8192,2.5684271724894643,0.019910288158833056,0.025515330955386162,0.007152806948836065,0.8258728971704841,0.006452132009144407,0.004201396834105253,0.006174833613427624
0.5,binary_search_hvg,258048,373.46082699950784,74.69216539990157,82.16918609756976,50.2710824712124,0.09503755392506719,0.023759388481266797,0.010359485866501927,0.028727879299615146
0.8,dual_tree_hvg,12288,1.8640047893859446,0.021674474295185403,0.019654166419059038,0.0060437154060248325,0.49511888762935996,0.005824928089757176,0.004623234272003174,0.004710871059480181
0.8,dual_tree_hvg,16384,2.503473401069641,0.038514975401071405,0.039176659658551216,0.013305319936845476,0.39415448205545545,0.006158663782116491,0.004874614533036947,0.00449840447479741
